,,,,,TestName,Presence Rivet 1,Presence Rivet 2,Presence Rivet 3,Presence Rivet 4,Presence Rivet 5,Presence Rivet 6,Presence Rivet 7,Presence Rivet 8,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,5V_Pressure_Transducer Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,2.5V_Buf Reference,UIO1 Data Calibrated,UIO2 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,UIO2 Calibration,2.5V Reference Calibration,UI1 Data Calibrated,UI2 Data Calibrated,UI3 Data Calibrated,UI4 Data Calibrated,UI5 Data Calibrated,UI6 Data Calibrated,UI7 Data Calibrated,UI1 Calibration,UI2 Calibration,UI3 Calibration,UI4 Calibration,UI5 Calibration,UI6 Calibration,UI7 Calibration,AO1 Data Calibrated,AO2 Data Calibrated,AO3 Data Calibrated,AO4 Data Calibrated,AO1 Calibration,AO2 Calibration,AO3 Calibration,AO4 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,0 VAC Binary Output 1,0 VAC Binary Output 2,0 VAC Binary Output 3,0 VAC Binary Output 4,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,AO1 Voltage Output Mode 10V,AO2 Voltage Output Mode 10V,AO3 Voltage Output Mode 10V,AO4 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO2 Voltage Output Mode 0V,AO3 Voltage Output Mode 0V,AO4 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO2 Current Output Mode 10 mA,AO3 Current Output Mode 10 mA,AO4 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO2 Current Output Mode 0 mA,AO3 Current Output Mode 0 mA,AO4 Current Output Mode 0 mA,AO3 PWM Output Mode 80Hz,AO4 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI2 Voltage Input Mode 10V,UI3 Voltage Input Mode 10V,UI4 Voltage Input Mode 10V,UI5 Voltage Input Mode 10V,UI6 Voltage Input Mode 10V,UI7 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI2 Current Input Mode 10mA,UI3 Current Input Mode 10mA,UI4 Current Input Mode 10mA,UI5 Current Input Mode 10mA,UI6 Current Input Mode 10mA,UI7 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UI2 Resistance Input Mode 10k,UI3 Resistance Input Mode 10k,UI4 Resistance Input Mode 10k,UI5 Resistance Input Mode 10k,UI6 Resistance Input Mode 10k,UI7 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO2 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO2 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO2 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO2 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO2 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UIO2 Voltage Output Mode 0V,Rotary Address 1 SW1,Rotary Address 2 SW1,Rotary Address 3 SW1,Rotary Address 4 SW1,Rotary Address 5 SW1,Rotary Address 6 SW1,Rotary Address 7 SW1,Rotary Address 8 SW1,Rotary Address 9 SW1,Rotary Address 1 SW2,Rotary Address 2 SW2,Rotary Address 3 SW2,Rotary Address 4 SW2,Rotary Address 5 SW2,Rotary Address 6 SW2,Rotary Address 7 SW2,Rotary Address 8 SW2,Rotary Address 9 SW2,J11 Address J11.1,J11 Address J11.3,J11 Address J11.5,J11 Address J11.7
S224900528,11/12/2022 04:34:52 p. m.,257.65s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1519,24.8819,4.9905,3.2973,5.0758,23.4257,22.8196,Passed,Passed,014565,2491.59,024F44B50008571200059BFE000626DE,025044E4FFF15730FFF09C02FFF126F6,025D9BBA,Passed,Passed,Passed,0251D92F77410B5E6D8F0007894D0007,0252D8D877140B5D6DD0000589BA0004,0253D8A676F70B576E08000589F70004,0254D8C276ED0B506DE3000A89DC0009,0255D8D7770B0B5A6DA1000489640003,0256D89B76EB0B676E1AFFF28A1EFFF0,0257D91B772F0B5A6DFE000989DB0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE5000D,02596E05FFF4,025A6DFCFFF5,025B6DFA0007,Passed,Passed,Passed,Passed,20673,26805,52150,46246,23.94,23.94,23.94,23.96,0,0,0,0,0.10,0.12,0.12,0.10,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.02,10.01,9.94,10.03,0.00,0.01,0.00,0.00,10.00,10.02,9.96,10.05,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.00,10.00,10.00,10.01,10.00,10.00,9997,9998,9998,9999,9999,9999,9999,10.01,10.01,9977,10008,Passed,Passed,Passed,Passed,9.97,9.98,0.01,0.01,8,18,8,18,8,18,8,28,8,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900528,11/12/2022 04:39:37 p. m.,258.60s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1510,24.9398,4.9905,3.2970,5.0760,23.5378,16.1823,Passed,Passed,014565,2492.06,024F44B30009571000059BFD000126F4,025044E3FFF1572EFFF09C04FFE52707,025D9BC1,Passed,Passed,Passed,0251D93677440B5E6D8D000689440007,0252D8E377180B5F6DE0000189B10003,0253D8AD76FA0B586E1A000289ED0004,0254D8C876F00B516DF6000889D2000A,0255D8E0770E0B5C6DB5000089640001,0256D8A276EE0B696E31FFEE8A14FFF0,0257D92277320B5C6E13000589D20009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE3000C,02596E04FFF5,025A6DF9FFF5,025B6DF70006,Passed,Passed,Passed,Passed,20479,26370,52022,45146,23.94,23.94,23.94,23.96,0,0,0,0,0.11,0.13,0.12,0.10,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.02,10.01,9.98,10.03,0.00,0.01,0.00,0.00,10.00,10.04,10.00,10.05,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.10,10.10,10.10,10.10,10.10,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9998,9998,10000,10000,10000,10000,10000,10.01,10.01,9995,10018,Passed,Passed,Passed,Passed,9.95,9.97,0.01,0.01,8,18,8,18,8,18,8,28,8,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900528,11/12/2022 04:51:39 p. m.,258.85s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1518,24.8885,4.9905,3.2972,5.0758,23.3612,22.7211,Passed,Passed,014565,2490.69,024F44B50007571000069BF5001026E8,025044E5FFF0572DFFF19C00FFF326F8,025D9BAB,Passed,Passed,Passed,0251D93077420B5E6D8D0008894D0006,0252D8D977130B5D6DCF000589B50005,0253D8A876F80B586E07000489F80003,0254D8C376EF0B516DE3000889DB0008,0255D8D7770A0B5A6DA0000489640002,0256D89D76EB0B686E19FFF18A1DFFEF,0257D91B772E0B596DFD000A89D70009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE5000B,02596E05FFF4,025A6DFBFFF4,025B6DF90006,Passed,Passed,Passed,Passed,20284,25624,50835,45675,23.94,23.94,23.94,23.96,0,0,0,0,0.10,0.12,0.12,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.02,10.01,9.96,10.03,0.00,0.01,0.00,0.00,9.99,10.02,9.99,10.05,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.01,10.00,10.00,10.00,10.00,10.00,9999,10000,10000,9998,10000,10001,10000,10.01,10.01,9999,10019,Passed,Passed,Passed,Passed,9.95,9.97,0.01,0.01,18,8,18,8,18,8,28,8,28,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900528,11/12/2022 04:58:28 p. m.,257.85s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1512,24.9061,4.9905,3.2975,5.0759,23.6013,22.9414,Passed,Passed,014565,2490.65,024F44B50007571000059C02FFFA26E8,025044E4FFF05730FFEF9C05FFE426FA,025D9BAA,Passed,Passed,Passed,0251D93777460B5F6D8D0006894D0006,0252D8E177190B5E6DCF000489B50005,0253D8AF76FB0B586E07000389F30003,0254D8CA76F10B526DE1000A89D60009,0255D8DF770F0B5B6D9F000489650002,0256D8A476EF0B696E19FFF18A1EFFEF,0257D92377320B5A6DFB000A89D1000A,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE5000A,02596E04FFF4,025A6DFAFFF4,025B6DF80008,Passed,Passed,Passed,Passed,20479,26516,52653,45146,23.94,23.94,23.94,23.96,0,0,0,0,0.11,0.12,0.12,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.02,10.01,9.94,10.03,0.00,0.01,0.00,0.00,10.00,10.02,9.98,10.05,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.01,10.00,10.00,10.00,10.00,10.00,9996,9997,9999,9998,9998,9998,9999,10.01,10.01,9990,10014,Passed,Passed,Passed,Passed,9.95,9.97,0.01,0.01,10,20,30,10,40,50,60,70,80,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900528,11/12/2022 05:02:58 p. m.,257.27s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1507,24.9624,4.9905,3.2971,5.0760,23.6199,22.9683,Passed,Passed,014565,2490.92,024F44B2000A570E00079C02FFFA26E1,025044E2FFF2572DFFEF9C0DFFDB26FA,025D9BAF,Passed,Passed,Passed,0251D93A77450B5E6D8B000789480007,0252D8EA77190B5F6DCC000489B60003,0253D8B276FB0B576E05000489F40004,0254D8CB76F10B516DE1000989D6000A,0255D8E577100B5C6DA0000289640001,0256D8A776EF0B686E17FFF28A1AFFF0,0257D92877330B5B6DFA000889D60008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE3000B,02596E02FFF4,025A6DF8FFF6,025B6DF50007,Passed,Passed,Passed,Passed,20479,26370,51590,45265,23.94,23.94,23.94,23.96,0,0,0,0,0.08,0.11,0.11,0.10,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.02,10.01,9.95,10.03,0.00,0.01,0.00,0.00,9.99,10.06,9.97,10.05,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.00,10.01,10.01,10.00,10.00,10.01,9999,10000,10001,10001,10000,10001,10000,10.01,10.01,9982,10010,Passed,Passed,Passed,Passed,9.97,9.98,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900528,11/12/2022 05:07:54 p. m.,257.34s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1504,24.9503,4.9905,3.2972,5.0760,23.6447,16.4254,Passed,Passed,014565,2490.88,024F44B50008571000069BFB000C26EC,025044E5FFF15731FFEC9C04FFF026FB,025D9BAE,Passed,Passed,Passed,0251D93277430B5E6D8E0006894D0006,0252D8DC77160B5E6DCE000489B30004,0253D8AA76F80B586E07000389F20004,0254D8C576EE0B516DE4000889DB0008,0255D8DA770C0B5A6DA0000389650002,0256D89E76EC0B686E19FFF18A19FFF0,0257D91D77300B5A6DFC000A89D60009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE5000B,02596E05FFF3,025A6DFBFFF5,025B6DF80007,Passed,Passed,Passed,Passed,20284,25925,51371,45027,23.94,23.94,23.94,23.96,0,0,0,0,0.07,0.09,0.08,0.08,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.02,10.01,9.97,10.03,0.00,0.01,0.00,0.00,10.00,10.03,9.99,10.06,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.00,10.00,10.00,10.00,10.01,10.00,10.01,9999,10000,10001,10001,10001,10001,10001,10.01,10.01,10001,10020,Passed,Passed,Passed,Passed,9.95,9.97,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900541,11/12/2022 05:20:52 p. m.,255.44s,2,Failed,Rotary Address 5 SW1,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1531,24.9819,4.9908,3.3315,5.0952,23.6310,16.6460,Passed,Passed,014565,2492.41,024F44D9000656FB00049C03000A26E4,025044D4FFF25719FFED9C0EFFEA26FD,025D9BC6,Passed,Passed,Passed,0251DAC978160B726DD6000589B00005,0252DAFE782E0B786D70000489230003,0253DB5878720B7D6D9F000289810003,0254DB6578560B726DD1000889B60009,0255DAC678260B776E1900028A0A0001,0256DB2B784F0B896DDCFFF189B0FFF1,0257DB1478290B706E1B00098A1D0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE7000A,02596DC1FFF5,025A6DF1FFF4,025B6E0A0006,Passed,Passed,Passed,Passed,21430,29368,56295,42076,23.94,23.94,23.94,23.96,0,0,0,0,0.07,0.09,0.09,0.09,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.03,10.04,10.06,0.01,0.00,0.01,0.01,10.12,10.10,10.08,10.12,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.00,10.01,10.01,10.00,10.01,10.00,9996,10004,10004,10004,10004,10005,10006,10.01,10.01,9983,10010,Passed,Passed,Passed,Passed,10.02,10.01,0.01,0.01,20,40,60,80,0,,,,,,,,,,,,,,,,,
S224900541,11/12/2022 05:25:58 p. m.,254.65s,2,Failed,Rotary Address 5 SW1,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1521,25.0753,4.9909,3.3331,5.0954,23.6516,16.1467,Passed,Passed,014565,2491.07,024F44DA000656F900039C04000626DF,025044D6FFF15717FFED9C14FFE926F1,025D9BB1,Passed,Passed,Passed,0251DAD9781D0B726DD5000689B00005,0252DB0F78360B786D700003891E0002,0253DB6778780B7C6D9E0003897C0003,0254DB75785C0B726DCF000989B50009,0255DAD6782D0B786E1A00028A0A0000,0256DB3A78550B8A6DDAFFF289ABFFF1,0257DB2578320B706E1A00088A1A0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE6000B,02596DC1FFF5,025A6DF1FFF4,025B6E080005,Passed,Passed,Passed,Passed,21430,29494,57347,39512,23.94,23.94,23.94,23.96,0,0,0,0,0.08,0.09,0.08,0.07,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.06,10.03,10.10,10.05,0.01,0.00,0.01,0.01,10.12,10.13,10.11,10.15,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.00,10.00,10.01,10.00,10.00,10.00,10.01,9995,9999,10000,9998,9999,10000,9999,10.01,10.01,9986,10011,Passed,Passed,Passed,Passed,10.02,10.01,0.01,0.01,20,40,60,80,0,,,,,,,,,,,,,,,,,
S224900541,11/12/2022 05:30:34 p. m.,253.59s,2,Failed,Rotary Address 5 SW1,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1519,25.1109,4.9909,3.3332,5.0954,23.5559,22.9147,Passed,Passed,014565,2491.23,024F44D9000756F700049C08FFFF26F6,025044D4FFF25715FFEE9C0FFFE726FF,025D9BB4,Passed,Passed,Passed,0251DADF78210B726DD2000689AC0007,0252DB15783C0B796D6C0004891A0003,0253DB6C787D0B7C6D9A0005897C0003,0254DB7B78600B726DCD000989B0000A,0255DADC78320B796E1700018A010000,0256DB3F785A0B896DD8FFF289ACFFF1,0257DB2B78370B716E1700088A140007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE4000A,02596DBEFFF5,025A6DEEFFF6,025B6E050005,Passed,Passed,Passed,Passed,21430,29494,57643,39975,23.94,23.94,23.94,23.96,0,0,0,0,0.08,0.10,0.10,0.09,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.03,10.08,10.05,0.01,0.00,0.01,0.01,10.12,10.11,10.09,10.13,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.01,10.00,10.00,10.00,10.00,10.00,9991,9994,9996,9997,9997,9996,9997,10.01,10.01,10007,10021,Passed,Passed,Passed,Passed,10.02,10.00,0.01,0.01,20,40,60,80,0,,,,,,,,,,,,,,,,,
S224900541,11/12/2022 05:35:31 p. m.,253.22s,2,Failed,Rotary Address 6 SW1,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1516,25.1053,4.9910,3.3333,5.0953,23.7104,16.4341,Passed,Passed,014565,2491.02,024F44D7000656F500039C06000226E6,025044D3FFF05713FFEB9C05FFF226F3,025D9BB0,Passed,Passed,Passed,0251DAE578260B736DCF000689A70005,0252DB19783E0B786D6B0004891A0003,0253DB7378810B7E6D98000389730003,0254DB8278640B736DCA000989B10007,0255DAE078340B786E1400028A010001,0256DB46785E0B8B6DD5FFF189ABFFEF,0257DB2F78390B706E15000A8A140008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE0000A,02596DBCFFF3,025A6DECFFF3,025B6E020006,Passed,Passed,Passed,Passed,21980,30600,59603,37552,23.94,23.94,23.94,23.96,0,0,0,0,0.07,0.09,0.08,0.06,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.05,10.03,10.09,10.05,0.01,0.00,0.01,0.01,10.12,10.10,10.09,10.15,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.00,10.01,10.00,10.00,10.00,10.00,9997,9997,9996,9998,9997,9997,9996,10.01,10.01,9996,10015,Passed,Passed,Passed,Passed,10.02,10.00,0.01,0.01,20,40,60,40,80,0,,,,,,,,,,,,,,,,
S224900528,11/12/2022 05:40:06 p. m.,258.17s,2,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1514,24.8090,4.9905,3.2980,5.0756,23.2146,16.2488,Passed,Passed,014565,2490.39,024F44B40008571700059BFF000126E2,025044E4FFF05735FFEF9C03FFED26F5,025D9BA6,Passed,Passed,Passed,0251D93A77480B5E6D90000789520006,0252D8E4771B0B5E6DD1000589BF0005,0253D8B176FD0B586E0A000489FD0003,0254D8CC76F30B516DE4000A89E00009,0255D8E277110B5B6DA2000489690002,0256D8A776F10B696E1CFFF18A22FFF0,0257D92577340B5A6DFF000A89DB0009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE8000C,02596E06FFF4,025A6DFDFFF6,025B6DFC0007,Passed,Passed,Passed,Passed,20865,27511,54592,47399,23.94,23.94,23.94,23.96,0,0,0,0,0.09,0.10,0.09,0.07,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.02,10.01,9.91,10.03,0.00,0.01,0.00,0.00,10.00,10.04,9.97,10.05,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.01,10.00,10.00,10.01,10.00,10.01,9996,9996,9998,9998,9998,9998,9998,10.01,10.01,9991,10016,Passed,Passed,Passed,Passed,9.95,9.97,0.01,0.01,10,20,30,40,50,40,60,70,80,1,2,3,4,5,4,6,7,8,89,88,86,82
S224900541,11/12/2022 06:09:14 p. m.,253.98s,2,Failed,Rotary Address 6 SW1,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1525,24.9707,4.9907,3.3313,5.0951,23.4320,16.3569,Passed,Passed,014565,2491.05,024F44D8000756FD00059C0BFFFF26E2,025044D5FFF05719FFF09C13FFE726F5,025D9BB1,Passed,Passed,Passed,0251DAC278130B716DD7000589B00006,0252DAF6782B0B776D72000489280003,0253DB4F786F0B7C6DA0000489810003,0254DB5E78510B726DD3000889BA0009,0255DABE78230B786E1B00028A060002,0256DB23784C0B896DDDFFF189B1FFF1,0257DB0C78270B706E1D00088A220008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE8000B,02596DC2FFF5,025A6DF2FFF5,025B6E0A0008,Passed,Passed,Passed,Passed,21615,29494,57676,42350,23.94,23.94,23.94,23.96,0,0,0,0,0.07,0.09,0.08,0.07,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.06,10.03,9.96,10.05,0.01,0.00,0.01,0.01,10.11,10.09,10.10,10.15,0.00,0.00,0.00,0.00,80.00,80.00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.01,10.01,10.01,10.00,10.00,10.00,10.00,10003,10005,10006,10007,10006,10006,10006,10.01,10.01,9988,10014,Passed,Passed,Passed,Passed,10.02,10.00,0.01,0.01,20,40,60,40,80,0,,,,,,,,,,,,,,,,
