,,,,,TestName,Presence Rivet 1,Presence Rivet 2,Presence Rivet 3,Presence Rivet 4,Presence Rivet 5,Presence Rivet 6,Presence Rivet 7,Presence Rivet 8,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,5V_Pressure_Transducer Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,2.5V_Buf Reference,UIO1 Data Calibrated,UIO2 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,UIO2 Calibration,2.5V Reference Calibration,UI1 Data Calibrated,UI2 Data Calibrated,UI3 Data Calibrated,UI4 Data Calibrated,UI5 Data Calibrated,UI6 Data Calibrated,UI7 Data Calibrated,UI1 Calibration,UI2 Calibration,UI3 Calibration,UI4 Calibration,UI5 Calibration,UI6 Calibration,UI7 Calibration,AO1 Data Calibrated,AO2 Data Calibrated,AO3 Data Calibrated,AO4 Data Calibrated,AO1 Calibration,AO2 Calibration,AO3 Calibration,AO4 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,0 VAC Binary Output 1,0 VAC Binary Output 2,0 VAC Binary Output 3,0 VAC Binary Output 4,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,AO1 Voltage Output Mode 10V,AO2 Voltage Output Mode 10V,AO3 Voltage Output Mode 10V,AO4 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO2 Voltage Output Mode 0V,AO3 Voltage Output Mode 0V,AO4 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO2 Current Output Mode 10 mA,AO3 Current Output Mode 10 mA,AO4 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO2 Current Output Mode 0 mA,AO3 Current Output Mode 0 mA,AO4 Current Output Mode 0 mA,AO3 PWM Output Mode 80Hz,AO4 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI2 Voltage Input Mode 10V,UI3 Voltage Input Mode 10V,UI4 Voltage Input Mode 10V,UI5 Voltage Input Mode 10V,UI6 Voltage Input Mode 10V,UI7 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI2 Current Input Mode 10mA,UI3 Current Input Mode 10mA,UI4 Current Input Mode 10mA,UI5 Current Input Mode 10mA,UI6 Current Input Mode 10mA,UI7 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UI2 Resistance Input Mode 10k,UI3 Resistance Input Mode 10k,UI4 Resistance Input Mode 10k,UI5 Resistance Input Mode 10k,UI6 Resistance Input Mode 10k,UI7 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO2 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO2 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO2 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO2 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO2 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UIO2 Voltage Output Mode 0V,Rotary Address 1 SW1,Rotary Address 2 SW1,Rotary Address 3 SW1,Rotary Address 4 SW1,Rotary Address 5 SW1,Rotary Address 6 SW1,Rotary Address 7 SW1,Rotary Address 8 SW1,Rotary Address 9 SW1,Rotary Address 1 SW2,Rotary Address 2 SW2,Rotary Address 3 SW2,Rotary Address 4 SW2,Rotary Address 5 SW2,Rotary Address 6 SW2,Rotary Address 7 SW2,Rotary Address 8 SW2,Rotary Address 9 SW2,J11 Address J11.1,J11 Address J11.3,J11 Address J11.5,J11 Address J11.7
S224900520,10/12/2022 10:26:10 p. m.,257.20s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1526,24.8702,5.0129,3.2977,5.0845,22.9376,16.2220,Passed,Passed,014565,2503.08,024F45010008578000029CAD000526F8,0250453DFFF15792FFED9CB2FFED2707,025D9C71,Passed,Passed,Passed,0251D7F376890B4C6DE4000789C30005,0252D79076430B466E6100038A650002,0253D7F1766D0B486E1500048A050003,0254D82A76A30B4B6E4000098A2C0009,0255D80876950B526E3800028A350000,0256D80976A00B616E5DFFF18A73FFF0,0257D7F876980B4C6E5B00088A4D0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E46000A,02596EC6FFF4,025A6EADFFF5,025B6EAD0006,Passed,Passed,Passed,Passed,29869,43281,35950,43281,23.93,23.93,23.93,23.96,0,0,0,0,0.17,0.18,0.14,0.12,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.01,10.01,9.97,10.00,0.01,0.01,0.01,0.01,9.99,9.91,9.99,10.02,0.01,0.00,0.00,0.05,80.00,80.00,10.10,10.09,10.10,10.09,10.09,10.09,10.10,10.00,10.01,10.01,10.01,10.00,10.01,10.01,10004,10003,10004,10005,10004,10004,10005,10.01,10.01,9996,10020,Passed,Passed,Passed,Passed,9.99,9.98,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900520,10/12/2022 10:53:28 p. m.,258.36s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1521,24.9065,5.0130,3.2981,5.0846,23.3963,16.0560,Passed,Passed,014565,2501.66,024F45030007578200029CB3000326EA,0250453FFFF05794FFEC9CB7FFED26FB,025D9C5B,Passed,Passed,Passed,0251D7F3768C0B4D6DE7000789C70005,0252D78F76460B466E6400048A650002,0253D7F076700B486E1800048A000003,0254D82A76A60B4D6E4300098A310008,0255D80576970B526E3C00028A3A0001,0256D80876A20B616E60FFF18A74FFF0,0257D7F676990B4C6E5E00088A520008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E49000A,02596EC9FFF3,025A6EB1FFF3,025B6EB10006,Passed,Passed,Passed,Passed,29869,43151,36042,43151,23.94,23.94,23.94,23.96,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.01,10.01,9.96,10.00,0.01,0.01,0.00,0.01,10.00,9.92,9.95,10.03,0.01,0.00,0.00,0.05,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10001,10001,10002,10002,10001,10002,10001,10.01,10.01,9991,10019,Passed,Passed,Passed,Passed,9.95,9.99,0.01,0.01,10,20,30,40,50,60,70,30,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900520,10/12/2022 10:58:05 p. m.,257.29s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1509,24.9707,5.0131,3.2991,5.0847,22.9751,16.0004,Passed,Passed,014565,2502.85,024F45020006577C00069CB0000026EF,0250453CFFF15790FFED9CB5FFE92704,025D9C6E,Passed,Passed,Passed,0251D80676960B4D6DE3000689BE0005,0252D7A0764F0B476E6000048A5C0003,0253D80476790B496E1300038A010002,0254D83D76AF0B4D6E3E00098A270008,0255D816769F0B526E3800028A350001,0256D81C76AB0B626E5DFFF08A73FFEF,0257D80A76A20B4C6E5900088A480008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E44000B,02596EC5FFF3,025A6EACFFF4,025B6EAB0006,Passed,Passed,Passed,Passed,29620,43085,35950,43085,23.94,23.94,23.94,23.96,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.01,10.02,9.92,10.01,0.01,0.01,0.00,0.01,9.98,9.91,9.98,10.04,0.01,0.00,0.00,0.05,80.00,80.00,10.10,10.10,10.10,10.09,10.09,10.09,10.09,10.01,10.01,10.01,10.01,10.00,10.01,10.01,9996,9996,9998,9998,9998,9998,9999,10.01,10.01,9988,10018,Passed,Passed,Passed,Passed,9.95,9.98,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900520,10/12/2022 11:02:59 p. m.,259.14s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1513,24.9746,5.0131,3.2993,5.0848,23.3157,16.3035,Passed,Passed,014565,2502.75,024F45040006577F00029CB4000226F3,0250453FFFEF5791FFED9CB9FFEA2704,025D9C6C,Passed,Passed,Passed,0251D80776920B4D6DE5000689C80003,0252D7A376490B466E6200048A610004,0253D80476760B496E1600038A060001,0254D83E76AD0B4E6E4100088A2C0007,0255D818769A0B516E3B00028A360001,0256D81C76A70B626E60FFF08A73FFEF,0257D809769E0B4B6E5C00098A48000A,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E470009,02596EC8FFF2,025A6EAEFFF3,025B6EAE0006,Passed,Passed,Passed,Passed,29494,43019,35857,43019,23.93,23.93,23.94,23.96,0,0,0,0,0.17,0.17,0.13,0.12,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.01,10.02,9.99,10.01,0.02,0.01,0.01,0.01,9.99,9.89,9.96,10.04,0.01,0.00,0.00,0.05,80.00,80.00,10.10,10.09,10.10,10.09,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9998,9998,9998,9998,9999,9999,9999,10.01,10.01,9995,10020,Passed,Passed,Passed,Passed,9.95,9.98,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900520,10/12/2022 11:07:54 p. m.,258.57s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1511,24.9824,5.0131,3.2995,5.0848,23.5554,16.5416,Passed,Passed,014565,2503.15,024F45030007577E00029CB4000226EC,0250453FFFF05791FFEC9CB8FFEA2707,025D9C72,Passed,Passed,Passed,0251D80676940B4D6DE5000789C20005,0252D7A3764D0B466E6200038A5B0003,0253D80476780B486E1500048A050002,0254D83C76AD0B4C6E4000098A2C0008,0255D818769D0B526E3B00018A3A0000,0256D81B76A90B616E5EFFF18A74FFF0,0257D80B76A10B4C6E5B00088A520007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E46000A,02596EC7FFF3,025A6EADFFF5,025B6EAD0005,Passed,Passed,Passed,Passed,29620,43019,35857,43019,23.94,23.94,23.94,23.96,0,0,0,0,0.18,0.18,0.14,0.12,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.02,10.02,9.96,10.01,0.01,0.01,0.01,0.01,9.98,9.92,10.00,10.02,0.01,0.00,0.00,0.05,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.09,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9997,9998,9998,9999,9999,9999,10000,10.01,10.01,9985,10019,Passed,Passed,Passed,Passed,9.98,9.98,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900520,10/12/2022 11:12:18 p. m.,257.03s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1513,25.0137,5.0131,3.2997,5.0848,23.6430,16.3890,Passed,Passed,014565,2501.33,024F45040007577E00059CB2000326E5,0250453FFFF05790FFEE9CB7FFEC26F8,025D9C55,Passed,Passed,Passed,0251D80676940B4C6DE5000689BE0005,0252D79F764C0B476E6000048A5B0003,0253D80476770B486E1500038A010002,0254D83C76AE0B4C6E3F00098A270008,0255D816769D0B526E3900028A350000,0256D81A76A90B616E5EFFF08A73FFEF,0257D80A76A10B4D6E5B00088A4D0007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E45000A,02596EC6FFF3,025A6EADFFF5,025B6EAC0006,Passed,Passed,Passed,Passed,29620,43019,35857,43019,23.94,23.94,23.94,23.96,0,0,0,0,0.17,0.18,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.01,10.01,9.86,10.00,0.01,0.01,0.01,0.01,9.98,9.90,9.95,10.02,0.01,0.00,0.00,0.05,80.00,80.00,10.10,10.10,10.09,10.09,10.09,10.09,10.10,10.01,10.01,10.01,10.01,10.00,10.01,10.01,9996,9996,9998,9998,9998,9998,9998,10.01,10.01,9991,10019,Passed,Passed,Passed,Passed,9.99,9.98,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900579,10/12/2022 11:17:24 p. m.,259.03s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1524,24.7910,5.0001,3.3189,5.0836,23.5940,16.6575,Passed,Passed,014565,2494.34,024F45110007575400029C3C000526D5,025044FFFFEF5761FFEE9C41FFEC26F5,025D9BE5,Passed,Passed,Passed,0251D9CE778F0B666DD5000789C40005,0252DA0377B30B6C6DEA000389DA0002,0253D9DA77910B676E6800048A8B0002,0254DA1477BD0B696E2D00098A270007,0255DA1577BA0B6F6E02000189FB0000,0256D9A877A20B7E6DFFFFF089DFFFEF,0257D9F277B60B686E17000989F20009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E6C000B,02596E76FFF3,025A6E34FFF5,025B6E440005,Passed,Passed,Passed,Passed,32210,44482,37380,44482,23.93,23.93,23.94,23.96,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.01,10.05,10.03,0.01,0.01,0.00,0.01,10.08,10.09,9.98,10.04,0.01,0.02,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.10,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9998,9998,9998,9999,9999,10000,9998,10.01,10.01,9978,10017,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900579,10/12/2022 11:21:50 p. m.,258.45s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1499,24.9093,5.0001,3.3183,5.0843,23.5194,22.8430,Passed,Passed,014565,2496.15,024F45140007575000049C45000026F1,02504500FFF1575DFFF09C48FFEB2704,025D9C02,Passed,Passed,Passed,0251D9C8778E0B656DD6000789BE0005,0252DA0077B40B6C6DEB000289D50002,0253D9D4778F0B666E6A00038A8B0002,0254DA0E77BC0B686E2E00098A220008,0255DA1077BA0B6F6E03000189F70001,0256D9A277A10B7C6E00FFF089DFFFF0,0257D9ED77B50B686E18000889F70008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E6C000C,02596E78FFF3,025A6E35FFF4,025B6E440005,Passed,Passed,Passed,Passed,32431,44482,37031,44482,23.94,23.94,23.94,23.96,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.01,9.97,10.05,0.01,0.01,0.00,0.01,10.12,10.12,10.00,10.09,0.01,0.02,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.09,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9993,9996,9997,9997,9998,9998,9998,10.01,10.01,9991,10018,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900579,10/12/2022 11:26:20 p. m.,256.69s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1506,24.9232,5.0001,3.3182,5.0843,23.6070,16.0970,Passed,Passed,014565,2495.76,024F45120006574F00039C3F000326F4,025044FFFFF0575FFFED9C43FFEB2703,025D9BFC,Passed,Passed,Passed,0251D9C877900B656DD3000689B80006,0252D9FA77B50B6C6DE7000389D10002,0253D9D477920B666E6800038A860002,0254DA0D77BF0B686E2A00098A190009,0255DA0D77BC0B6F6E00000189F70000,0256D9A077A30B7E6DFDFFF089DAFFF0,0257D9EC77B80B696E14000989F30007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E69000B,02596E73FFF5,025A6E32FFF5,025B6E410005,Passed,Passed,Passed,Passed,32431,44358,36766,44358,23.94,23.94,23.94,23.96,0,0,0,0,0.18,0.18,0.14,0.12,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.01,10.05,10.04,0.01,0.01,0.00,0.01,10.13,10.11,10.04,10.10,0.01,0.02,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9997,9998,9998,9999,9999,10000,9999,10.01,10.01,9994,10020,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900579,10/12/2022 11:30:52 p. m.,259.07s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1503,24.9327,5.0001,3.3182,5.0844,23.6974,16.7651,Passed,Passed,014565,2496.23,024F45140006575200009C43000126F7,02504500FFEF5760FFEE9C47FFEA2707,025D9C04,Passed,Passed,Passed,0251D9CA778F0B666DD5000589BD0005,0252DA0077B40B6C6DEA000389D50002,0253D9D577910B676E6900028A810002,0254DA0E77BD0B686E2D00098A220007,0255DA0F77BA0B6E6E03000189F20002,0256D9A477A30B7E6DFEFFF189DFFFEF,0257D9EC77B50B676E17000989FC0007,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E6A000B,02596E77FFF3,025A6E34FFF5,025B6E430006,Passed,Passed,Passed,Passed,32099,44172,36766,44172,23.94,23.94,23.94,23.96,0,0,0,0,0.17,0.17,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.01,10.08,10.04,0.01,0.01,0.00,0.01,10.13,10.12,10.04,10.10,0.01,0.02,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.10,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9998,9998,9999,9999,9999,9999,9999,10.01,10.01,9992,10019,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,60,70,80,90,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900579,10/12/2022 11:35:21 p. m.,257.65s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1501,24.9400,5.0001,3.3183,5.0844,23.5933,22.9401,Passed,Passed,014565,2494.63,024F45140007575000039C44000226E2,02504500FFF1575FFFED9C49FFEB26F8,025D9BEA,Passed,Passed,Passed,0251D9C7778C0B656DD5000789B80007,0252D9FF77B10B6D6DE9000289D00002,0253D9D3778E0B666E6900048A8C0002,0254DA0D77BB0B696E2D000A8A1E0009,0255DA0F77B80B6F6E03000189FDFFFF,0256D9A1779F0B7D6DFFFFF289DAFFF1,0257D9EC77B40B6A6E18000789F20008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E6A000C,02596E76FFF4,025A6E34FFF4,025B6E430005,Passed,Passed,Passed,Passed,32099,44110,36588,44110,23.94,23.94,23.94,23.96,0,0,0,0,0.18,0.19,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.01,10.04,10.06,0.01,0.01,0.00,0.01,10.10,10.12,10.04,10.08,0.01,0.02,0.00,0.00,80.00,80.00,10.10,10.09,10.10,10.10,10.10,10.10,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10000,10001,10000,10001,10001,10001,10001,10.01,10.01,9987,10018,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900579,10/12/2022 11:40:41 p. m.,256.48s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1506,24.9082,5.0002,3.3185,5.0842,23.6488,16.4878,Passed,Passed,014565,2496.18,024F45140007575000059C44000226F4,02504502FFEF5761FFED9C48FFEB2705,025D9C03,Passed,Passed,Passed,0251D9C7778B0B646DD5000789BE0007,0252DA1F77B20B6D6DEA000289D70001,0253D9D4778E0B666E6900048A860003,0254DA0F77BB0B676E2D000B8A260007,0255DA1277B90B6F6E03000189F60000,0256D9A3779F0B7E6DFFFFF289E0FFF0,0257D9ED77B30B696E17000989F20008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586E6B000C,02596E77FFF4,025A6E34FFF5,025B6E430005,Passed,Passed,Passed,Passed,31988,44172,36855,44172,23.94,23.94,23.94,23.96,0,0,0,0,0.18,0.18,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.07,10.01,10.03,10.06,0.01,0.01,0.00,0.01,10.12,10.12,10.03,10.09,0.01,0.02,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.10,10.10,10.09,10.10,10.01,10.01,10.01,10.00,10.01,10.01,10.01,9996,10000,10000,10001,10001,10001,10003,10.01,10.01,9994,10018,Passed,Passed,Passed,Passed,9.99,9.99,0.01,0.01,10,20,30,40,50,40,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900528,10/12/2022 11:45:30 p. m.,257.71s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1527,24.7830,4.9904,3.2983,5.0749,23.5481,16.0721,Passed,Passed,014565,2491.18,024F44B2000A571800029BFC000226E3,025044E2FFF15735FFEE9BFEFFED26FD,025D9BB3,Passed,Passed,Passed,0251D93C77410B5E6D91000889510007,0252D8E777150B5D6DD5000589C30003,0253D8B676FD0B596E0F000589FC0005,0254D8D676F20B526DE8000A89DF000A,0255D8EF770D0B5D6DA5000289690001,0256D8B076F80B696E1FFFF28A23FFF0,0257D92E77360B5B6E01000989E40008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DEA000D,02596E10FFF5,025A6E01FFF5,025B6DFF0007,Passed,Passed,Passed,Passed,31649,41938,36677,41938,23.94,23.94,23.94,23.96,0,0,0,0,0.17,0.17,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.02,10.01,9.97,10.01,0.00,0.01,0.00,0.00,10.00,10.02,9.96,10.04,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.09,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9990,9998,9996,9998,9997,9997,9997,10.01,10.01,9984,10016,Passed,Passed,Passed,Passed,9.97,9.98,0.01,0.01,10,20,30,40,50,60,70,10,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900528,10/12/2022 11:50:16 p. m.,256.27s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1506,24.8798,4.9903,3.2974,5.0753,23.2869,15.9905,Passed,Passed,014565,2490.34,024F44B30008571400049BFE000426E4,025044E3FFF15733FFEE9C05FFE826F9,025D9BA5,Passed,Passed,Passed,0251D93377400B5E6D910007894D0007,0252D8DA77140B5C6DD5000589BE0004,0253D8AD76FC0B596E0F000489FC0003,0254D8CB76F10B526DE9000989DF0009,0255D8E2770A0B5C6DA6000389690001,0256D8A476F50B696E1FFFF18A23FFEF,0257D92277320B5A6E02000989DA0009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DEB000B,02596E10FFF4,025A6E01FFF5,025B6DFE0007,Passed,Passed,Passed,Passed,31763,41938,36407,41938,23.93,23.93,23.93,23.96,0,0,0,0,0.17,0.18,0.14,0.13,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.02,10.01,9.94,10.03,0.00,0.01,0.00,0.00,9.98,10.02,9.96,10.03,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9996,9997,9998,9998,9998,9998,9998,10.01,10.01,9991,10018,Passed,Passed,Passed,Passed,9.97,9.98,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
S224900528,10/12/2022 11:57:02 p. m.,258.11s,1,Passed,,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0.1512,24.8632,4.9904,3.2976,5.0752,23.5855,16.1729,Passed,Passed,014565,2491.89,024F44B20007571200059BFA000626EE,025044E3FFF05732FFED9BFFFFEB2704,025D9BBE,Passed,Passed,Passed,0251D93777420B5E6D8F0007894C0007,0252D8DF77150B5C6DD3000589BD0004,0253D8B276FE0B596E0C000489F70004,0254D8CF76F20B526DE6000A89DA0009,0255D8E6770B0B5B6DA4000389650002,0256D8A976F70B696E1DFFF18A1CFFF0,0257D92777340B596E00000989DA0009,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02586DE7000B,02596E0EFFF3,025A6DFEFFF5,025B6DFD0006,Passed,Passed,Passed,Passed,31876,42076,36588,42076,23.93,23.94,23.94,23.96,0,0,0,0,0.17,0.17,0.13,0.11,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10.02,10.01,9.96,10.01,0.00,0.01,0.00,0.00,9.97,10.03,9.98,10.03,0.00,0.00,0.00,0.00,80.00,80.00,10.10,10.10,10.10,10.09,10.10,10.09,10.10,10.01,10.01,10.01,10.01,10.01,10.01,10.01,9997,9998,9998,9998,9999,9999,9998,10.01,10.01,9987,10017,Passed,Passed,Passed,Passed,9.95,9.97,0.01,0.01,10,20,30,20,40,50,60,70,80,1,2,3,2,4,5,4,6,7,89,88,86,82
